Date,Surf_PAR_umol/s/sqm,Qual_Surf_PAR
7/11/15 4:15,1,210
7/11/15 4:30,3,210
7/11/15 4:45,9,210
7/11/15 5:00,28,210
7/11/15 5:15,51,210
7/11/15 5:30,42,210
7/11/15 5:45,82,210
7/11/15 6:00,82,210
7/11/15 6:15,88,210
7/11/15 6:30,114,210
7/11/15 6:45,110,210
7/11/15 7:00,179,210
7/11/15 7:15,314,210
7/11/15 7:30,317,210
7/11/15 7:45,280,210
7/11/15 8:00,295,210
7/11/15 8:15,229,210
7/11/15 8:30,204,210
7/11/15 8:45,263,210
7/11/15 9:00,387,210
7/11/15 9:15,474,210
7/11/15 9:30,635,210
7/11/15 9:45,745,210
7/11/15 10:00,433,210
7/11/15 10:15,418,210
7/11/15 10:30,392,210
7/11/15 10:45,329,210
7/11/15 11:00,183,210
7/11/15 11:15,221,210
7/11/15 11:30,363,210
7/11/15 11:45,533,210
7/11/15 12:00,325,210
7/11/15 12:15,381,210
7/11/15 12:30,334,210
7/11/15 12:45,208,210
7/11/15 13:00,234,210
7/11/15 13:15,760,210
7/11/15 13:30,1350,210
7/11/15 13:45,1095,210
7/11/15 14:00,785,210
7/11/15 14:15,706,210
7/11/15 14:30,613,210
7/11/15 14:45,803,210
7/11/15 15:00,897,210
7/11/15 15:15,656,210
7/11/15 15:30,477,210
7/11/15 15:45,512,210
7/11/15 16:00,452,210
7/11/15 16:15,308,210
7/11/15 16:30,211,210
7/11/15 16:45,177,210
7/11/15 17:00,176,210
7/11/15 17:15,226,210
7/11/15 17:30,186,210
7/11/15 17:45,133,210
7/11/15 18:00,168,210
7/11/15 18:15,94,210
7/11/15 18:30,66,210
7/11/15 18:45,46,210
7/11/15 19:00,21,210
7/11/15 19:15,23,210
7/11/15 19:30,10,210
7/11/15 19:45,4,210
7/11/15 20:00,2,210
7/11/15 20:15,1,210
7/11/15 20:30,1,210
7/11/15 20:45,1,210
7/11/15 21:00,1,210
7/11/15 21:15,1,210
7/11/15 21:30,1,210
7/11/15 21:45,1,210
7/11/15 22:00,1,210
7/11/15 22:15,1,210
7/11/15 22:30,1,210
7/11/15 22:45,1,210
7/11/15 23:00,1,210
7/11/15 23:15,1,210
7/11/15 23:30,1,210
7/11/15 23:45,1,210
7/12/15 0:00,1,210
7/12/15 0:15,1,210
7/12/15 0:30,1,210
7/12/15 0:45,1,210
7/12/15 1:00,1,210
7/12/15 1:15,1,210
7/12/15 1:30,1,210
7/12/15 1:45,1,210
7/12/15 2:00,1,210
7/12/15 2:15,1,210
7/12/15 2:30,1,210
7/12/15 2:45,1,210
7/12/15 3:00,1,210
7/12/15 3:15,1,210
7/12/15 3:30,1,210
7/12/15 3:45,1,210
7/12/15 4:15,1,210
7/12/15 4:30,1,210
7/12/15 4:45,4,210
7/12/15 5:00,8,210
7/12/15 5:15,11,210
7/12/15 5:30,14,210
7/12/15 5:45,33,210
7/12/15 6:00,41,210
7/12/15 6:15,47,210
7/12/15 6:30,80,210
7/12/15 6:45,109,210
7/12/15 7:00,158,210
7/12/15 7:15,162,210
7/12/15 7:30,256,210
7/12/15 7:45,296,210
7/12/15 8:00,281,210
7/12/15 8:15,241,210
7/12/15 8:30,485,210
7/12/15 8:45,584,210
7/12/15 9:00,613,210
7/12/15 9:15,682,210
7/12/15 9:30,397,210
7/12/15 9:45,1703,210
7/12/15 10:00,1669,210
7/12/15 10:15,1824,210
7/12/15 10:30,1870,210
7/12/15 10:45,2053,330
7/12/15 11:00,2065,330
7/12/15 11:15,2182,330
7/12/15 11:30,2015,330
7/12/15 11:45,1836,210
7/12/15 12:00,1913,210
7/12/15 12:15,2018,330
7/12/15 12:30,2012,330
7/12/15 12:45,1720,210
7/12/15 13:00,1721,210
7/12/15 13:15,1968,210
7/12/15 13:30,1839,210
7/12/15 13:45,1786,210
7/12/15 14:00,1716,210
7/12/15 14:15,1508,210
7/12/15 14:30,1601,210
7/12/15 14:45,1535,210
7/12/15 15:00,1479,210
7/12/15 15:15,1399,210
7/12/15 15:30,1326,210
7/12/15 15:45,1240,210
7/12/15 16:00,1013,210
7/12/15 16:15,705,210
7/12/15 16:30,588,210
7/12/15 16:45,698,210
7/12/15 17:00,372,210
7/12/15 17:15,440,210
7/12/15 17:30,501,210
7/12/15 17:45,319,210
7/12/15 18:00,204,210
7/12/15 18:15,164,210
7/12/15 18:30,365,210
7/12/15 18:45,242,210
7/12/15 19:00,194,210
7/12/15 19:15,62,210
7/12/15 19:30,40,210
7/12/15 19:45,24,210
7/12/15 20:00,10,210
7/12/15 20:15,3,210
7/12/15 20:30,1,210
7/12/15 20:45,1,210
7/12/15 21:00,1,210
7/12/15 21:15,1,210
7/12/15 21:30,1,210
7/12/15 21:45,1,210
7/12/15 22:00,1,210
7/12/15 22:15,1,210
7/12/15 22:30,1,210
7/12/15 22:45,1,210
7/12/15 23:00,1,210
7/12/15 23:15,1,210
7/12/15 23:30,1,210
7/12/15 23:45,1,210
7/13/15 0:00,1,210
7/13/15 0:15,1,210
7/13/15 0:30,1,210
7/13/15 0:45,1,210
7/13/15 1:00,1,210
7/13/15 1:15,1,210
7/13/15 1:30,1,210
7/13/15 1:45,1,210
7/13/15 2:00,1,210
7/13/15 2:15,1,210
7/13/15 2:30,1,210
7/13/15 2:45,1,210
7/13/15 3:00,1,210
7/13/15 3:15,1,210
7/13/15 3:30,1,210
7/13/15 3:45,1,210
7/13/15 4:00,1,210
7/13/15 4:15,1,210
7/13/15 4:30,4,210
7/13/15 4:45,7,210
7/13/15 5:00,10,210
7/13/15 5:15,20,210
7/13/15 5:30,26,210
7/13/15 5:45,43,210
7/13/15 6:00,29,210
7/13/15 6:15,72,210
7/13/15 6:30,85,210
7/13/15 6:45,44,210
7/13/15 7:00,131,210
7/13/15 7:15,145,210
7/13/15 7:30,285,210
7/13/15 7:45,258,210
7/13/15 8:00,212,210
7/13/15 8:15,139,210
7/13/15 8:30,152,210
7/13/15 8:45,126,210
7/13/15 9:00,354,210
7/13/15 9:15,228,210
7/13/15 9:30,321,210
7/13/15 9:45,723,210
7/13/15 10:00,892,210
7/13/15 10:15,1056,210
7/13/15 10:30,1888,210
7/13/15 10:45,1983,210
7/13/15 11:00,1297,210
7/13/15 11:15,2041,330
7/13/15 11:30,1905,210
7/13/15 11:45,1911,210
7/13/15 12:00,1535,210
7/13/15 12:15,1861,210
7/13/15 12:30,1859,210
7/13/15 12:45,1855,210
7/13/15 13:00,1823,210
7/13/15 13:15,1786,210
7/13/15 13:30,1766,210
7/13/15 13:45,1724,210
7/13/15 14:00,1693,210
7/13/15 14:15,1640,210
7/13/15 14:30,1601,210
7/13/15 14:45,1516,210
7/13/15 15:00,1403,210
7/13/15 15:15,1387,210
7/13/15 15:30,1228,210
7/13/15 15:45,1228,210
7/13/15 16:00,1020,210
7/13/15 16:15,1000,210
7/13/15 16:30,878,210
7/13/15 16:45,888,210
7/13/15 17:00,820,210
7/13/15 17:15,720,210
7/13/15 17:30,684,210
7/13/15 17:45,310,210
7/13/15 18:00,418,210
7/13/15 18:15,376,210
7/13/15 18:30,285,210
7/13/15 18:45,212,210
7/13/15 19:00,106,210
7/13/15 19:15,94,210
7/13/15 19:30,49,210
7/13/15 19:45,28,210
7/13/15 20:00,10,210
7/13/15 20:15,2,210
7/13/15 20:30,1,210
7/13/15 20:45,1,210
7/13/15 21:00,1,210
7/13/15 21:15,1,210
7/13/15 21:30,1,210
7/13/15 21:45,1,210
7/13/15 22:00,1,210
7/13/15 22:15,1,210
7/13/15 22:30,1,210
7/13/15 22:45,1,210
7/13/15 23:00,1,210
7/13/15 23:15,1,210
7/13/15 23:30,1,210
7/13/15 23:45,1,210
7/14/15 0:00,1,210
7/14/15 0:15,1,210
7/14/15 0:30,1,210
7/14/15 0:45,1,210
7/14/15 1:00,1,210
7/14/15 1:15,1,210
7/14/15 1:30,1,210
7/14/15 1:45,1,210
7/14/15 2:00,1,210
7/14/15 2:15,1,210
7/14/15 2:30,1,210
7/14/15 2:45,1,210
7/14/15 3:00,1,210
7/14/15 3:15,1,210
7/14/15 3:30,1,210
7/14/15 3:45,1,210
7/14/15 4:00,1,210
7/14/15 4:15,1,210
7/14/15 4:30,8,210
7/14/15 4:45,24,210
7/14/15 5:00,42,210
7/14/15 5:15,65,210
7/14/15 5:30,80,210
7/14/15 5:45,89,210
7/14/15 6:00,99,210
7/14/15 6:15,110,210
7/14/15 6:30,121,210
7/14/15 6:45,129,210
7/14/15 7:00,148,210
7/14/15 7:15,718,210
7/14/15 7:30,648,210
7/14/15 7:45,882,210
7/14/15 8:00,916,210
7/14/15 8:15,937,210
7/14/15 8:30,1130,210
7/14/15 8:45,1074,210
7/14/15 9:00,1149,210
7/14/15 9:15,1132,210
7/14/15 9:30,1478,210
7/14/15 9:45,1580,210
7/14/15 10:00,1578,210
7/14/15 10:15,1551,210
7/14/15 10:30,1763,210
7/14/15 10:45,1832,210
7/14/15 11:00,1816,210
7/14/15 11:15,1735,210
7/14/15 11:30,1519,210
7/14/15 11:45,1730,210
7/14/15 12:00,1723,210
7/14/15 12:15,1752,210
7/14/15 12:30,1668,210
7/14/15 12:45,1830,210
7/14/15 13:00,1855,210
7/14/15 13:15,1847,210
7/14/15 13:30,1797,210
7/14/15 13:45,1743,210
7/14/15 14:00,1699,210
7/14/15 14:15,1635,210
7/14/15 14:30,1580,210
7/14/15 14:45,1514,210
7/14/15 15:00,1448,210
7/14/15 15:15,1379,210
7/14/15 15:30,1299,210
7/14/15 15:45,1097,210
7/14/15 16:00,918,210
7/14/15 16:15,1052,210
7/14/15 16:30,962,210
7/14/15 16:45,877,210
7/14/15 17:00,789,210
7/14/15 17:15,736,210
7/14/15 17:30,721,210
7/14/15 17:45,550,210
7/14/15 18:00,453,210
7/14/15 18:15,372,210
7/14/15 18:30,283,210
7/14/15 18:45,213,210
7/14/15 19:00,154,210
7/14/15 19:15,103,210
7/14/15 19:30,61,210
7/14/15 19:45,26,210
7/14/15 20:00,9,210
7/14/15 20:15,2,210
7/14/15 20:30,1,210
7/14/15 20:45,1,210
7/14/15 21:00,1,210
7/14/15 21:15,1,210
7/14/15 21:30,1,210
7/14/15 21:45,1,210
7/14/15 22:00,1,210
7/14/15 22:15,1,210
7/14/15 22:30,1,210
7/14/15 22:45,1,210
7/14/15 23:00,1,210
7/14/15 23:15,1,210
7/14/15 23:30,1,210
7/14/15 23:45,1,210
7/15/15 0:00,1,210
7/15/15 0:15,1,210
7/15/15 0:30,1,210
7/15/15 0:45,1,210
7/15/15 1:00,1,210
7/15/15 1:15,1,210
7/15/15 1:30,1,210
7/15/15 1:45,1,210
7/15/15 2:00,1,210
7/15/15 2:15,1,210
7/15/15 2:30,1,210
7/15/15 2:45,1,210
7/15/15 3:00,1,210
7/15/15 3:15,1,210
7/15/15 3:30,1,210
7/15/15 3:45,1,210
7/15/15 4:00,1,210
7/15/15 4:15,2,210
7/15/15 4:30,9,210
7/15/15 4:45,24,210
7/15/15 5:00,41,210
7/15/15 5:15,60,210
7/15/15 5:30,72,210
7/15/15 5:45,97,210
7/15/15 6:00,131,210
7/15/15 6:15,159,210
7/15/15 6:30,166,210
7/15/15 6:45,149,210
7/15/15 7:00,147,210
7/15/15 7:15,714,210
7/15/15 7:30,828,210
7/15/15 7:45,766,210
7/15/15 8:00,869,210
7/15/15 8:15,806,210
7/15/15 8:30,773,210
7/15/15 8:45,879,210
7/15/15 9:00,926,210
7/15/15 9:15,1023,210
7/15/15 9:30,892,210
7/15/15 9:45,1240,210
7/15/15 10:00,1536,210
7/15/15 10:15,1545,210
7/15/15 10:30,1577,210
7/15/15 10:45,1799,210
7/15/15 11:00,1812,210
7/15/15 11:15,1840,210
7/15/15 11:30,1585,210
7/15/15 11:45,2020,330
7/15/15 12:00,1253,210
7/15/15 12:15,1613,210
7/15/15 12:30,1311,210
7/15/15 12:45,1249,210
7/15/15 13:00,1187,210
7/15/15 13:15,1876,210
7/15/15 13:30,1783,210
7/15/15 13:45,1732,210
7/15/15 14:00,1689,210
7/15/15 14:15,1611,210
7/15/15 14:30,1624,210
7/15/15 14:45,1523,210
7/15/15 15:00,1452,210
7/15/15 15:15,1353,210
7/15/15 15:30,1317,210
7/15/15 15:45,923,210
7/15/15 16:00,1033,210
7/15/15 16:15,889,210
7/15/15 16:30,427,210
7/15/15 16:45,582,210
7/15/15 17:00,501,210
7/15/15 17:15,737,210
7/15/15 17:30,792,210
7/15/15 17:45,463,210
7/15/15 18:00,427,210
7/15/15 18:15,377,210
7/15/15 18:30,190,210
7/15/15 18:45,159,210
7/15/15 19:00,129,210
7/15/15 19:15,83,210
7/15/15 19:30,39,210
7/15/15 19:45,16,210
7/15/15 20:00,5,210
7/15/15 20:15,1,210
7/15/15 20:30,1,210
7/15/15 20:45,1,210
7/15/15 21:00,1,210
7/15/15 21:15,1,210
7/15/15 21:30,1,210
7/15/15 21:45,1,210
7/15/15 22:00,1,210
7/15/15 22:15,1,210
7/15/15 22:30,1,210
7/15/15 22:45,1,210
7/15/15 23:00,1,210
7/15/15 23:15,1,210
7/15/15 23:30,1,210
7/15/15 23:45,1,210
7/16/15 0:00,1,210
7/16/15 0:15,1,210
7/16/15 0:30,1,210
7/16/15 0:45,1,210
7/16/15 1:00,1,210
7/16/15 1:15,1,210
7/16/15 1:30,1,210
7/16/15 1:45,1,210
7/16/15 2:00,1,210
7/16/15 2:15,1,210
7/16/15 2:30,1,210
7/16/15 2:45,1,210
7/16/15 3:00,1,210
7/16/15 3:15,1,210
7/16/15 3:30,1,210
7/16/15 3:45,1,210
7/16/15 4:00,1,210
7/16/15 4:15,2,210
7/16/15 4:30,7,210
7/16/15 4:45,23,210
7/16/15 5:00,46,210
7/16/15 5:15,68,210
7/16/15 5:30,70,210
7/16/15 5:45,50,210
7/16/15 6:00,42,210
7/16/15 6:15,131,210
7/16/15 6:30,218,210
7/16/15 6:45,290,210
7/16/15 7:00,350,210
7/16/15 7:15,352,210
7/16/15 7:30,440,210
7/16/15 7:45,354,210
7/16/15 8:00,1074,210
7/16/15 8:15,575,210
7/16/15 8:30,1136,210
7/16/15 8:45,420,210
7/16/15 9:00,573,210
7/16/15 9:15,682,210
7/16/15 9:30,1504,210
7/16/15 9:45,1588,210
7/16/15 10:00,,999
7/16/15 10:15,1669,210
7/16/15 10:30,1733,210
7/16/15 10:45,1794,210
7/16/15 11:00,1833,210
7/16/15 11:15,1818,210
7/16/15 11:30,1886,210
7/16/15 11:45,1859,210
7/16/15 12:00,1757,210
7/16/15 12:15,1909,210
7/16/15 12:30,1900,210
7/16/15 12:45,1884,210
7/16/15 13:00,1860,210
7/16/15 13:15,1830,210
7/16/15 13:30,1797,210
7/16/15 13:45,1759,210
7/16/15 14:00,1706,210
7/16/15 14:15,1654,210
7/16/15 14:30,1594,210
7/16/15 14:45,1537,210
7/16/15 15:00,876,210
7/16/15 15:15,1418,210
7/16/15 15:30,1167,210
7/16/15 15:45,699,210
7/16/15 16:00,1123,210
7/16/15 16:15,862,210
7/16/15 16:30,1104,210
7/16/15 16:45,930,210
7/16/15 17:00,865,210
7/16/15 17:15,757,210
7/16/15 17:30,758,210
7/16/15 17:45,406,210
7/16/15 18:00,243,210
7/16/15 18:15,410,210
7/16/15 18:30,291,210
7/16/15 18:45,210,210
7/16/15 19:00,152,210
7/16/15 19:15,98,210
7/16/15 19:30,53,210
7/16/15 19:45,26,210
7/16/15 20:00,9,210
7/16/15 20:15,2,210
7/16/15 20:30,1,210
7/16/15 20:45,1,210
7/16/15 21:00,1,210
7/16/15 21:15,1,210
7/16/15 21:30,1,210
7/16/15 21:45,1,210
7/16/15 22:00,1,210
7/16/15 22:15,1,210
7/16/15 22:30,1,210
7/16/15 22:45,1,210
7/16/15 23:00,1,210
7/16/15 23:15,1,210
7/16/15 23:30,1,210
7/16/15 23:45,1,210
7/17/15 0:00,1,210
7/17/15 0:15,1,210
7/17/15 0:30,1,210
7/17/15 0:45,1,210
7/17/15 1:00,1,210
7/17/15 1:15,1,210
7/17/15 1:30,1,210
7/17/15 1:45,1,210
7/17/15 2:00,1,210
7/17/15 2:15,1,210
7/17/15 2:30,1,210
7/17/15 2:45,1,210
7/17/15 3:00,1,210
7/17/15 3:15,1,210
7/17/15 3:30,1,210
7/17/15 3:45,1,210
7/17/15 4:00,1,210
7/17/15 4:15,1,210
7/17/15 4:30,8,210
7/17/15 4:45,19,210
7/17/15 5:00,39,210
7/17/15 5:15,62,210
7/17/15 5:30,92,210
7/17/15 5:45,126,210
7/17/15 6:00,171,210
7/17/15 6:15,187,210
7/17/15 6:30,191,210
7/17/15 6:45,184,210
7/17/15 7:00,193,210
7/17/15 7:15,567,210
7/17/15 7:30,659,210
7/17/15 7:45,605,210
7/17/15 8:00,831,210
7/17/15 8:15,843,210
7/17/15 8:30,1050,210
7/17/15 8:45,1261,210
7/17/15 9:00,1118,210
7/17/15 9:15,1333,210
7/17/15 9:30,1332,210
7/17/15 9:45,1510,210
7/17/15 10:00,1592,210
7/17/15 10:15,1657,210
7/17/15 10:30,1657,210
7/17/15 10:45,1731,210
7/17/15 11:00,1776,210
7/17/15 11:15,1817,210
7/17/15 11:30,1846,210
7/17/15 11:45,1851,210
7/17/15 12:00,1861,210
7/17/15 12:15,1844,210
7/17/15 12:30,1712,210
7/17/15 12:45,1781,210
7/17/15 13:00,1825,210
7/17/15 13:15,1782,210
7/17/15 13:30,1765,210
7/17/15 13:45,1716,210
7/17/15 14:00,1691,210
7/17/15 14:15,1637,210
7/17/15 14:30,1580,210
7/17/15 14:45,1512,210
7/17/15 15:00,1441,210
7/17/15 15:15,1369,210
7/17/15 15:30,1296,210
7/17/15 15:45,1223,210
7/17/15 16:00,1145,210
7/17/15 16:15,885,210
7/17/15 16:30,966,210
7/17/15 16:45,742,210
7/17/15 17:00,766,210
7/17/15 17:15,683,210
7/17/15 17:30,656,210
7/17/15 17:45,464,210
7/17/15 18:00,454,210
7/17/15 18:15,341,210
7/17/15 18:30,260,210
7/17/15 18:45,215,210
7/17/15 19:00,148,210
7/17/15 19:15,82,210
7/17/15 19:30,44,210
7/17/15 19:45,20,210
7/17/15 20:00,6,210
7/17/15 20:15,1,210
7/17/15 20:30,1,210
7/17/15 20:45,1,210
7/17/15 21:00,1,210
7/17/15 21:15,1,210
7/17/15 21:30,1,210
7/17/15 21:45,1,210
7/17/15 22:00,1,210
7/17/15 22:15,1,210
7/17/15 22:30,1,210
7/17/15 22:45,1,210
7/17/15 23:00,1,210
7/17/15 23:15,1,210
7/17/15 23:30,1,210
7/17/15 23:45,1,210
7/18/15 0:00,1,210
7/18/15 0:15,1,210
7/18/15 0:30,1,210
7/18/15 0:45,1,210
7/18/15 1:00,1,210
7/18/15 1:15,1,210
7/18/15 1:30,1,210
7/18/15 1:45,1,210
7/18/15 2:00,1,210
7/18/15 2:15,1,210
7/18/15 2:30,1,210
7/18/15 2:45,1,210
7/18/15 3:00,1,210
7/18/15 3:15,1,210
7/18/15 3:30,1,210
7/18/15 3:45,1,210
7/18/15 4:00,1,210
7/18/15 4:15,1,210
7/18/15 4:30,8,210
7/18/15 4:45,22,210
7/18/15 5:00,39,210
7/18/15 5:15,55,210
7/18/15 5:30,69,210
7/18/15 5:45,80,210
7/18/15 6:00,90,210
7/18/15 6:15,97,210
7/18/15 6:30,106,210
7/18/15 6:45,116,210
7/18/15 7:00,127,210
7/18/15 7:15,689,210
7/18/15 7:30,778,210
7/18/15 7:45,877,210
7/18/15 8:00,976,210
7/18/15 8:15,1070,210
7/18/15 8:30,1154,210
7/18/15 8:45,1245,210
7/18/15 9:00,1325,210
7/18/15 9:15,1408,210
7/18/15 9:30,1483,210
7/18/15 9:45,1546,210
7/18/15 10:00,1611,210
7/18/15 10:15,1258,210
7/18/15 10:30,1712,210
7/18/15 10:45,1760,210
7/18/15 11:00,1789,210
7/18/15 11:15,1824,210
7/18/15 11:30,1852,210
7/18/15 11:45,1870,210
7/18/15 12:00,1879,210
7/18/15 12:15,1878,210
7/18/15 12:30,1881,210
7/18/15 12:45,1824,210
7/18/15 13:00,1774,210
7/18/15 13:15,1820,210
7/18/15 13:30,1788,210
7/18/15 13:45,1742,210
7/18/15 14:00,1697,210
7/18/15 14:15,1639,210
7/18/15 14:30,1590,210
7/18/15 14:45,1525,210
7/18/15 15:00,1457,210
7/18/15 15:15,1385,210
7/18/15 15:30,1309,210
7/18/15 15:45,1230,210
7/18/15 16:00,1149,210
7/18/15 16:15,1063,210
7/18/15 16:30,699,210
7/18/15 16:45,893,210
7/18/15 17:00,810,210
7/18/15 17:15,746,210
7/18/15 17:30,713,210
7/18/15 17:45,552,210
7/18/15 18:00,459,210
7/18/15 18:15,378,210
7/18/15 18:30,286,210
7/18/15 18:45,213,210
7/18/15 19:00,153,210
7/18/15 19:15,99,210
7/18/15 19:30,58,210
7/18/15 19:45,25,210
7/18/15 20:00,9,210
7/18/15 20:15,2,210
7/18/15 20:30,1,210
7/18/15 20:45,1,210
7/18/15 21:00,1,210
7/18/15 21:15,1,210
7/18/15 21:30,1,210
7/18/15 21:45,1,210
7/18/15 22:00,1,210
7/18/15 22:15,1,210
7/18/15 22:30,1,210
7/18/15 22:45,1,210
7/18/15 23:00,1,210
7/18/15 23:15,1,210
7/18/15 23:30,1,210
7/18/15 23:45,1,210
7/19/15 0:00,1,210
7/19/15 0:15,1,210
7/19/15 0:30,1,210
7/19/15 0:45,1,210
7/19/15 1:00,1,210
7/19/15 1:15,1,210
7/19/15 1:30,1,210
7/19/15 1:45,1,210
7/19/15 2:00,1,210
7/19/15 2:15,1,210
7/19/15 2:30,1,210
7/19/15 2:45,1,210
7/19/15 3:00,1,210
7/19/15 3:15,1,210
7/19/15 3:30,1,210
7/19/15 3:45,1,210
7/19/15 4:00,1,210
7/19/15 4:15,1,210
7/19/15 4:30,7,210
7/19/15 4:45,21,210
7/19/15 5:00,38,210
7/19/15 5:15,54,210
7/19/15 5:30,68,210
7/19/15 5:45,80,210
7/19/15 6:00,91,210
7/19/15 6:15,99,210
7/19/15 6:30,107,210
7/19/15 6:45,115,210
7/19/15 7:00,122,210
7/19/15 7:15,677,210
7/19/15 7:30,774,210
7/19/15 7:45,867,210
7/19/15 8:00,962,210
7/19/15 8:15,1054,210
7/19/15 8:30,1146,210
7/19/15 8:45,1232,210
7/19/15 9:00,1313,210
7/19/15 9:15,1384,210
7/19/15 9:30,1462,210
7/19/15 9:45,1530,210
7/19/15 10:00,1599,210
7/19/15 10:15,1661,210
7/19/15 10:30,1709,210
7/19/15 10:45,1759,210
7/19/15 11:00,1369,210
7/19/15 11:15,1833,210
7/19/15 11:30,1861,210
7/19/15 11:45,1866,210
7/19/15 12:00,1874,210
7/19/15 12:15,1869,210
7/19/15 12:30,1858,210
7/19/15 12:45,1425,210
7/19/15 13:00,1829,210
7/19/15 13:15,1807,210
7/19/15 13:30,1776,210
7/19/15 13:45,1735,210
7/19/15 14:00,1691,210
7/19/15 14:15,1639,210
7/19/15 14:30,1579,210
7/19/15 14:45,1512,210
7/19/15 15:00,1437,210
7/19/15 15:15,1368,210
7/19/15 15:30,1290,210
7/19/15 15:45,1265,210
7/19/15 16:00,1373,210
7/19/15 16:15,881,210
7/19/15 16:30,1025,210
7/19/15 16:45,930,210
7/19/15 17:00,806,210
7/19/15 17:15,798,210
7/19/15 17:30,750,210
7/19/15 17:45,593,210
7/19/15 18:00,474,210
7/19/15 18:15,379,210
7/19/15 18:30,212,210
7/19/15 18:45,234,210
7/19/15 19:00,109,210
7/19/15 19:15,106,210
7/19/15 19:30,59,210
7/19/15 19:45,27,210
7/19/15 20:00,8,210
7/19/15 20:15,1,210
7/19/15 20:30,1,210
7/19/15 20:45,1,210
7/19/15 21:00,1,210
7/19/15 21:15,1,210
7/19/15 21:30,1,210
7/19/15 21:45,1,210
7/19/15 22:00,1,210
7/19/15 22:15,1,210
7/19/15 22:30,1,210
7/19/15 22:45,1,210
7/19/15 23:00,1,210
7/19/15 23:15,1,210
7/19/15 23:30,1,210
7/19/15 23:45,1,210
7/20/15 0:00,1,210
7/20/15 0:15,1,210
7/20/15 0:30,1,210
7/20/15 0:45,1,210
7/20/15 1:00,1,210
7/20/15 1:15,1,210
7/20/15 1:30,1,210
7/20/15 1:45,1,210
7/20/15 2:00,1,210
7/20/15 2:15,1,210
7/20/15 2:30,1,210
7/20/15 2:45,1,210
7/20/15 3:00,1,210
7/20/15 3:15,1,210
7/20/15 3:30,1,210
7/20/15 3:45,1,210
7/20/15 4:00,1,210
7/20/15 4:15,1,210
7/20/15 4:30,2,210
7/20/15 4:45,7,210
7/20/15 5:00,14,210
7/20/15 5:15,24,210
7/20/15 5:30,35,210
7/20/15 5:45,50,210
7/20/15 6:00,69,210
7/20/15 6:15,69,210
7/20/15 6:30,79,210
7/20/15 6:45,111,210
7/20/15 7:00,162,210
7/20/15 7:15,198,210
7/20/15 7:30,215,210
7/20/15 7:45,201,210
7/20/15 8:00,257,210
7/20/15 8:15,289,210
7/20/15 8:30,262,210
7/20/15 8:45,341,210
7/20/15 9:00,402,210
7/20/15 9:15,486,210
7/20/15 9:30,576,210
7/20/15 9:45,472,210
7/20/15 10:00,815,210
7/20/15 10:15,894,210
7/20/15 10:30,911,210
7/20/15 10:45,1194,210
7/20/15 11:00,865,210
7/20/15 11:15,1939,210
7/20/15 11:30,1869,210
7/20/15 11:45,1890,210
7/20/15 12:00,1747,210
7/20/15 12:15,1864,210
7/20/15 12:30,1850,210
7/20/15 12:45,1842,210
7/20/15 13:00,1825,210
7/20/15 13:15,1793,210
7/20/15 13:30,1769,210
7/20/15 13:45,1730,210
7/20/15 14:00,1684,210
7/20/15 14:15,1629,210
7/20/15 14:30,1564,210
7/20/15 14:45,1503,210
7/20/15 15:00,1433,210
7/20/15 15:15,1363,210
7/20/15 15:30,1290,210
7/20/15 15:45,1202,210
7/20/15 16:00,1122,210
7/20/15 16:15,1038,210
7/20/15 16:30,953,210
7/20/15 16:45,866,210
7/20/15 17:00,779,210
7/20/15 17:15,705,210
7/20/15 17:30,665,210
7/20/15 17:45,523,210
7/20/15 18:00,432,210
7/20/15 18:15,350,210
7/20/15 18:30,266,210
7/20/15 18:45,194,210
7/20/15 19:00,134,210
7/20/15 19:15,84,210
7/20/15 19:30,46,210
7/20/15 19:45,21,210
7/20/15 20:00,7,210
7/20/15 20:15,1,210
7/20/15 20:30,1,210
7/20/15 20:45,1,210
7/20/15 21:00,1,210
7/20/15 21:15,1,210
7/20/15 21:30,1,210
7/20/15 21:45,1,210
7/20/15 22:00,1,210
7/20/15 22:15,1,210
7/20/15 22:30,1,210
7/20/15 22:45,1,210
7/20/15 23:00,1,210
7/20/15 23:15,1,210
7/20/15 23:30,1,210
7/20/15 23:45,1,210
7/21/15 0:00,1,210
7/21/15 0:15,1,210
7/21/15 0:30,1,210
7/21/15 0:45,1,210
7/21/15 1:00,1,210
7/21/15 1:15,1,210
7/21/15 1:30,1,210
7/21/15 1:45,1,210
7/21/15 2:00,1,210
7/21/15 2:15,1,210
7/21/15 2:30,1,210
7/21/15 2:45,1,210
7/21/15 3:00,1,210
7/21/15 3:15,1,210
7/21/15 3:30,1,210
7/21/15 3:45,1,210
7/21/15 4:00,1,210
7/21/15 4:15,1,210
7/21/15 4:30,2,210
7/21/15 4:45,6,210
7/21/15 5:00,10,210
7/21/15 5:15,22,210
7/21/15 5:30,26,210
7/21/15 5:45,31,210
7/21/15 6:00,57,210
7/21/15 6:15,174,210
7/21/15 6:30,172,210
7/21/15 6:45,99,210
7/21/15 7:00,116,210
7/21/15 7:15,78,210
7/21/15 7:30,120,210
7/21/15 7:45,159,210
7/21/15 8:00,234,210
7/21/15 8:15,172,210
7/21/15 8:30,276,210
7/21/15 8:45,307,210
7/21/15 9:00,497,210
